index,Use_x,DR,SpeakerID,filename,FilePath,Gender,Ethnicity,age,height
13167,TRAIN,DR5,FDMY0,SX207.WAV,TRAIN/DR5/FDMY0/SX207.WAV,F,BLK,25.42,167.64
13170,TRAIN,DR5,FDMY0,SA2.WAV,TRAIN/DR5/FDMY0/SA2.WAV,F,BLK,25.42,167.64
13171,TRAIN,DR5,FDMY0,SI1197.WAV,TRAIN/DR5/FDMY0/SI1197.WAV,F,BLK,25.42,167.64
13173,TRAIN,DR5,FDMY0,SA1.WAV,TRAIN/DR5/FDMY0/SA1.WAV,F,BLK,25.42,167.64
13175,TRAIN,DR5,FDMY0,SI567.WAV,TRAIN/DR5/FDMY0/SI567.WAV,F,BLK,25.42,167.64
13176,TRAIN,DR5,FDMY0,SX387.WAV,TRAIN/DR5/FDMY0/SX387.WAV,F,BLK,25.42,167.64
13191,TRAIN,DR5,FDMY0,SX27.WAV,TRAIN/DR5/FDMY0/SX27.WAV,F,BLK,25.42,167.64
13193,TRAIN,DR5,FDMY0,SX297.WAV,TRAIN/DR5/FDMY0/SX297.WAV,F,BLK,25.42,167.64
13196,TRAIN,DR5,FDMY0,SI714.WAV,TRAIN/DR5/FDMY0/SI714.WAV,F,BLK,25.42,167.64
13201,TRAIN,DR5,MMVP0,SI1284.WAV,TRAIN/DR5/MMVP0/SI1284.WAV,M,WHT,24.88,172.72
13205,TRAIN,DR5,MMVP0,SI654.WAV,TRAIN/DR5/MMVP0/SI654.WAV,M,WHT,24.88,172.72
13209,TRAIN,DR5,MMVP0,SX114.WAV,TRAIN/DR5/MMVP0/SX114.WAV,M,WHT,24.88,172.72
13211,TRAIN,DR5,MMVP0,SI1914.WAV,TRAIN/DR5/MMVP0/SI1914.WAV,M,WHT,24.88,172.72
13213,TRAIN,DR5,MMVP0,SX204.WAV,TRAIN/DR5/MMVP0/SX204.WAV,M,WHT,24.88,172.72
13223,TRAIN,DR5,MMVP0,SA2.WAV,TRAIN/DR5/MMVP0/SA2.WAV,M,WHT,24.88,172.72
13225,TRAIN,DR5,MMVP0,SA1.WAV,TRAIN/DR5/MMVP0/SA1.WAV,M,WHT,24.88,172.72
13231,TRAIN,DR5,MMVP0,SX347.WAV,TRAIN/DR5/MMVP0/SX347.WAV,M,WHT,24.88,172.72
13232,TRAIN,DR5,MMVP0,SX384.WAV,TRAIN/DR5/MMVP0/SX384.WAV,M,WHT,24.88,172.72
13247,TRAIN,DR5,MMVP0,SX294.WAV,TRAIN/DR5/MMVP0/SX294.WAV,M,WHT,24.88,172.72
13253,TRAIN,DR5,FTBW0,SX265.WAV,TRAIN/DR5/FTBW0/SX265.WAV,F,WHT,22.57,175.26
13261,TRAIN,DR5,FTBW0,SI1345.WAV,TRAIN/DR5/FTBW0/SI1345.WAV,F,WHT,22.57,175.26
13267,TRAIN,DR5,FTBW0,SA2.WAV,TRAIN/DR5/FTBW0/SA2.WAV,F,WHT,22.57,175.26
13268,TRAIN,DR5,FTBW0,SI1975.WAV,TRAIN/DR5/FTBW0/SI1975.WAV,F,WHT,22.57,175.26
13269,TRAIN,DR5,FTBW0,SX175.WAV,TRAIN/DR5/FTBW0/SX175.WAV,F,WHT,22.57,175.26
13273,TRAIN,DR5,FTBW0,SA1.WAV,TRAIN/DR5/FTBW0/SA1.WAV,F,WHT,22.57,175.26
13279,TRAIN,DR5,FTBW0,SX85.WAV,TRAIN/DR5/FTBW0/SX85.WAV,F,WHT,22.57,175.26
13289,TRAIN,DR5,FTBW0,SX355.WAV,TRAIN/DR5/FTBW0/SX355.WAV,F,WHT,22.57,175.26
13296,TRAIN,DR5,FTBW0,SI715.WAV,TRAIN/DR5/FTBW0/SI715.WAV,F,WHT,22.57,175.26
13298,TRAIN,DR5,FTBW0,SX445.WAV,TRAIN/DR5/FTBW0/SX445.WAV,F,WHT,22.57,175.26
13304,TRAIN,DR5,MWSH0,SX166.WAV,TRAIN/DR5/MWSH0/SX166.WAV,M,WHT,22.76,182.88
13315,TRAIN,DR5,MWSH0,SI2266.WAV,TRAIN/DR5/MWSH0/SI2266.WAV,M,WHT,22.76,182.88
13317,TRAIN,DR5,MWSH0,SA2.WAV,TRAIN/DR5/MWSH0/SA2.WAV,M,WHT,22.76,182.88
13318,TRAIN,DR5,MWSH0,SX76.WAV,TRAIN/DR5/MWSH0/SX76.WAV,M,WHT,22.76,182.88
13320,TRAIN,DR5,MWSH0,SI1426.WAV,TRAIN/DR5/MWSH0/SI1426.WAV,M,WHT,22.76,182.88
13324,TRAIN,DR5,MWSH0,SA1.WAV,TRAIN/DR5/MWSH0/SA1.WAV,M,WHT,22.76,182.88
13326,TRAIN,DR5,MWSH0,SI796.WAV,TRAIN/DR5/MWSH0/SI796.WAV,M,WHT,22.76,182.88
13331,TRAIN,DR5,MWSH0,SX436.WAV,TRAIN/DR5/MWSH0/SX436.WAV,M,WHT,22.76,182.88
13332,TRAIN,DR5,MWSH0,SX346.WAV,TRAIN/DR5/MWSH0/SX346.WAV,M,WHT,22.76,182.88
13350,TRAIN,DR5,MWSH0,SX256.WAV,TRAIN/DR5/MWSH0/SX256.WAV,M,WHT,22.76,182.88
13352,TRAIN,DR5,MSRR0,SI1131.WAV,TRAIN/DR5/MSRR0/SI1131.WAV,M,WHT,24.26,175.26
13369,TRAIN,DR5,MSRR0,SA2.WAV,TRAIN/DR5/MSRR0/SA2.WAV,M,WHT,24.26,175.26
13372,TRAIN,DR5,MSRR0,SX411.WAV,TRAIN/DR5/MSRR0/SX411.WAV,M,WHT,24.26,175.26
13374,TRAIN,DR5,MSRR0,SA1.WAV,TRAIN/DR5/MSRR0/SA1.WAV,M,WHT,24.26,175.26
13377,TRAIN,DR5,MSRR0,SX231.WAV,TRAIN/DR5/MSRR0/SX231.WAV,M,WHT,24.26,175.26
13378,TRAIN,DR5,MSRR0,SI1761.WAV,TRAIN/DR5/MSRR0/SI1761.WAV,M,WHT,24.26,175.26
13379,TRAIN,DR5,MSRR0,SX51.WAV,TRAIN/DR5/MSRR0/SX51.WAV,M,WHT,24.26,175.26
13383,TRAIN,DR5,MSRR0,SX141.WAV,TRAIN/DR5/MSRR0/SX141.WAV,M,WHT,24.26,175.26
13395,TRAIN,DR5,MSRR0,SX30.WAV,TRAIN/DR5/MSRR0/SX30.WAV,M,WHT,24.26,175.26
13400,TRAIN,DR5,MSRR0,SI501.WAV,TRAIN/DR5/MSRR0/SI501.WAV,M,WHT,24.26,175.26
13402,TRAIN,DR5,MTMT0,SI1118.WAV,TRAIN/DR5/MTMT0/SI1118.WAV,M,WHT,28.84,177.8
13405,TRAIN,DR5,MTMT0,SX38.WAV,TRAIN/DR5/MTMT0/SX38.WAV,M,WHT,28.84,177.8
13412,TRAIN,DR5,MTMT0,SX128.WAV,TRAIN/DR5/MTMT0/SX128.WAV,M,WHT,28.84,177.8
13420,TRAIN,DR5,MTMT0,SX398.WAV,TRAIN/DR5/MTMT0/SX398.WAV,M,WHT,28.84,177.8
13423,TRAIN,DR5,MTMT0,SA2.WAV,TRAIN/DR5/MTMT0/SA2.WAV,M,WHT,28.84,177.8
13425,TRAIN,DR5,MTMT0,SA1.WAV,TRAIN/DR5/MTMT0/SA1.WAV,M,WHT,28.84,177.8
13426,TRAIN,DR5,MTMT0,SI1748.WAV,TRAIN/DR5/MTMT0/SI1748.WAV,M,WHT,28.84,177.8
13427,TRAIN,DR5,MTMT0,SX218.WAV,TRAIN/DR5/MTMT0/SX218.WAV,M,WHT,28.84,177.8
13444,TRAIN,DR5,MTMT0,SI488.WAV,TRAIN/DR5/MTMT0/SI488.WAV,M,WHT,28.84,177.8
13445,TRAIN,DR5,MTMT0,SX308.WAV,TRAIN/DR5/MTMT0/SX308.WAV,M,WHT,28.84,177.8
13455,TRAIN,DR5,MSAS0,SI2006.WAV,TRAIN/DR5/MSAS0/SI2006.WAV,M,WHT,26.2,193.04
13457,TRAIN,DR5,MSAS0,SX116.WAV,TRAIN/DR5/MSAS0/SX116.WAV,M,WHT,26.2,193.04
13465,TRAIN,DR5,MSAS0,SI746.WAV,TRAIN/DR5/MSAS0/SI746.WAV,M,WHT,26.2,193.04
13466,TRAIN,DR5,MSAS0,SX206.WAV,TRAIN/DR5/MSAS0/SX206.WAV,M,WHT,26.2,193.04
13469,TRAIN,DR5,MSAS0,SA2.WAV,TRAIN/DR5/MSAS0/SA2.WAV,M,WHT,26.2,193.04
13473,TRAIN,DR5,MSAS0,SA1.WAV,TRAIN/DR5/MSAS0/SA1.WAV,M,WHT,26.2,193.04
13474,TRAIN,DR5,MSAS0,SX386.WAV,TRAIN/DR5/MSAS0/SX386.WAV,M,WHT,26.2,193.04
13481,TRAIN,DR5,MSAS0,SI1376.WAV,TRAIN/DR5/MSAS0/SI1376.WAV,M,WHT,26.2,193.04
13491,TRAIN,DR5,MSAS0,SX26.WAV,TRAIN/DR5/MSAS0/SX26.WAV,M,WHT,26.2,193.04
13498,TRAIN,DR5,MSAS0,SX296.WAV,TRAIN/DR5/MSAS0/SX296.WAV,M,WHT,26.2,193.04
13505,TRAIN,DR5,MHIT0,SX263.WAV,TRAIN/DR5/MHIT0/SX263.WAV,M,BLK,27.27,175.26
13507,TRAIN,DR5,MHIT0,SX173.WAV,TRAIN/DR5/MHIT0/SX173.WAV,M,BLK,27.27,175.26
13518,TRAIN,DR5,MHIT0,SA2.WAV,TRAIN/DR5/MHIT0/SA2.WAV,M,BLK,27.27,175.26
13522,TRAIN,DR5,MHIT0,SA1.WAV,TRAIN/DR5/MHIT0/SA1.WAV,M,BLK,27.27,175.26
13529,TRAIN,DR5,MHIT0,SI983.WAV,TRAIN/DR5/MHIT0/SI983.WAV,M,BLK,27.27,175.26
13531,TRAIN,DR5,MHIT0,SI2243.WAV,TRAIN/DR5/MHIT0/SI2243.WAV,M,BLK,27.27,175.26
13532,TRAIN,DR5,MHIT0,SX353.WAV,TRAIN/DR5/MHIT0/SX353.WAV,M,BLK,27.27,175.26
13536,TRAIN,DR5,MHIT0,SI1613.WAV,TRAIN/DR5/MHIT0/SI1613.WAV,M,BLK,27.27,175.26
13541,TRAIN,DR5,MHIT0,SX83.WAV,TRAIN/DR5/MHIT0/SX83.WAV,M,BLK,27.27,175.26
13546,TRAIN,DR5,MHIT0,SX443.WAV,TRAIN/DR5/MHIT0/SX443.WAV,M,BLK,27.27,175.26
13556,TRAIN,DR5,MEGJ0,SI1337.WAV,TRAIN/DR5/MEGJ0/SI1337.WAV,M,WHT,31.78,193.04
13561,TRAIN,DR5,MEGJ0,SI1967.WAV,TRAIN/DR5/MEGJ0/SI1967.WAV,M,WHT,31.78,193.04
13564,TRAIN,DR5,MEGJ0,SX167.WAV,TRAIN/DR5/MEGJ0/SX167.WAV,M,WHT,31.78,193.04
13568,TRAIN,DR5,MEGJ0,SX77.WAV,TRAIN/DR5/MEGJ0/SX77.WAV,M,WHT,31.78,193.04
13571,TRAIN,DR5,MEGJ0,SA2.WAV,TRAIN/DR5/MEGJ0/SA2.WAV,M,WHT,31.78,193.04
13575,TRAIN,DR5,MEGJ0,SA1.WAV,TRAIN/DR5/MEGJ0/SA1.WAV,M,WHT,31.78,193.04
13576,TRAIN,DR5,MEGJ0,SX3.WAV,TRAIN/DR5/MEGJ0/SX3.WAV,M,WHT,31.78,193.04
13578,TRAIN,DR5,MEGJ0,SX437.WAV,TRAIN/DR5/MEGJ0/SX437.WAV,M,WHT,31.78,193.04
13594,TRAIN,DR5,MEGJ0,SI707.WAV,TRAIN/DR5/MEGJ0/SI707.WAV,M,WHT,31.78,193.04
13599,TRAIN,DR5,MEGJ0,SX257.WAV,TRAIN/DR5/MEGJ0/SX257.WAV,M,WHT,31.78,193.04
13601,TRAIN,DR5,FEAR0,SI1252.WAV,TRAIN/DR5/FEAR0/SI1252.WAV,F,WHT,40.17,172.72
13606,TRAIN,DR5,FEAR0,SX262.WAV,TRAIN/DR5/FEAR0/SX262.WAV,F,WHT,40.17,172.72
13609,TRAIN,DR5,FEAR0,SX172.WAV,TRAIN/DR5/FEAR0/SX172.WAV,F,WHT,40.17,172.72
13616,TRAIN,DR5,FEAR0,SA2.WAV,TRAIN/DR5/FEAR0/SA2.WAV,F,WHT,40.17,172.72
13617,TRAIN,DR5,FEAR0,SI622.WAV,TRAIN/DR5/FEAR0/SI622.WAV,F,WHT,40.17,172.72
13621,TRAIN,DR5,FEAR0,SA1.WAV,TRAIN/DR5/FEAR0/SA1.WAV,F,WHT,40.17,172.72
13628,TRAIN,DR5,FEAR0,SX352.WAV,TRAIN/DR5/FEAR0/SX352.WAV,F,WHT,40.17,172.72
13637,TRAIN,DR5,FEAR0,SX82.WAV,TRAIN/DR5/FEAR0/SX82.WAV,F,WHT,40.17,172.72
13642,TRAIN,DR5,FEAR0,SX442.WAV,TRAIN/DR5/FEAR0/SX442.WAV,F,WHT,40.17,172.72
13646,TRAIN,DR5,FEAR0,SI1882.WAV,TRAIN/DR5/FEAR0/SI1882.WAV,F,WHT,40.17,172.72
13652,TRAIN,DR5,FDTD0,SX301.WAV,TRAIN/DR5/FDTD0/SX301.WAV,F,BLK,31.3,172.72
13663,TRAIN,DR5,FDTD0,SX211.WAV,TRAIN/DR5/FDTD0/SX211.WAV,F,BLK,31.3,172.72
13671,TRAIN,DR5,FDTD0,SA2.WAV,TRAIN/DR5/FDTD0/SA2.WAV,F,BLK,31.3,172.72
13673,TRAIN,DR5,FDTD0,SA1.WAV,TRAIN/DR5/FDTD0/SA1.WAV,F,BLK,31.3,172.72
13680,TRAIN,DR5,FDTD0,SX391.WAV,TRAIN/DR5/FDTD0/SX391.WAV,F,BLK,31.3,172.72
13681,TRAIN,DR5,FDTD0,SI1561.WAV,TRAIN/DR5/FDTD0/SI1561.WAV,F,BLK,31.3,172.72
13690,TRAIN,DR5,FDTD0,SI2191.WAV,TRAIN/DR5/FDTD0/SI2191.WAV,F,BLK,31.3,172.72
13695,TRAIN,DR5,FDTD0,SX321.WAV,TRAIN/DR5/FDTD0/SX321.WAV,F,BLK,31.3,172.72
13697,TRAIN,DR5,FDTD0,SX121.WAV,TRAIN/DR5/FDTD0/SX121.WAV,F,BLK,31.3,172.72
13698,TRAIN,DR5,FDTD0,SI931.WAV,TRAIN/DR5/FDTD0/SI931.WAV,F,BLK,31.3,172.72
13702,TRAIN,DR5,MDHL0,SX449.WAV,TRAIN/DR5/MDHL0/SX449.WAV,M,BLK,33.6,172.72
13707,TRAIN,DR5,MDHL0,SX359.WAV,TRAIN/DR5/MDHL0/SX359.WAV,M,BLK,33.6,172.72
13719,TRAIN,DR5,MDHL0,SA2.WAV,TRAIN/DR5/MDHL0/SA2.WAV,M,BLK,33.6,172.72
13720,TRAIN,DR5,MDHL0,SX89.WAV,TRAIN/DR5/MDHL0/SX89.WAV,M,BLK,33.6,172.72
13723,TRAIN,DR5,MDHL0,SA1.WAV,TRAIN/DR5/MDHL0/SA1.WAV,M,BLK,33.6,172.72
13731,TRAIN,DR5,MDHL0,SI2069.WAV,TRAIN/DR5/MDHL0/SI2069.WAV,M,BLK,33.6,172.72
13732,TRAIN,DR5,MDHL0,SI809.WAV,TRAIN/DR5/MDHL0/SI809.WAV,M,BLK,33.6,172.72
13733,TRAIN,DR5,MDHL0,SX179.WAV,TRAIN/DR5/MDHL0/SX179.WAV,M,BLK,33.6,172.72
13738,TRAIN,DR5,MDHL0,SI1439.WAV,TRAIN/DR5/MDHL0/SI1439.WAV,M,BLK,33.6,172.72
13749,TRAIN,DR5,MDHL0,SX269.WAV,TRAIN/DR5/MDHL0/SX269.WAV,M,BLK,33.6,172.72
13754,TRAIN,DR5,FSAG0,SI693.WAV,TRAIN/DR5/FSAG0/SI693.WAV,F,WHT,44.39,165.1
13757,TRAIN,DR5,FSAG0,SI1323.WAV,TRAIN/DR5/FSAG0/SI1323.WAV,F,WHT,44.39,165.1
13767,TRAIN,DR5,FSAG0,SX63.WAV,TRAIN/DR5/FSAG0/SX63.WAV,F,WHT,44.39,165.1
13769,TRAIN,DR5,FSAG0,SA2.WAV,TRAIN/DR5/FSAG0/SA2.WAV,F,WHT,44.39,165.1
13772,TRAIN,DR5,FSAG0,SA1.WAV,TRAIN/DR5/FSAG0/SA1.WAV,F,WHT,44.39,165.1
13773,TRAIN,DR5,FSAG0,SX153.WAV,TRAIN/DR5/FSAG0/SX153.WAV,F,WHT,44.39,165.1
13774,TRAIN,DR5,FSAG0,SX423.WAV,TRAIN/DR5/FSAG0/SX423.WAV,F,WHT,44.39,165.1
13775,TRAIN,DR5,FSAG0,SI1953.WAV,TRAIN/DR5/FSAG0/SI1953.WAV,F,WHT,44.39,165.1
13789,TRAIN,DR5,FSAG0,SX333.WAV,TRAIN/DR5/FSAG0/SX333.WAV,F,WHT,44.39,165.1
13798,TRAIN,DR5,FSAG0,SX243.WAV,TRAIN/DR5/FSAG0/SX243.WAV,F,WHT,44.39,165.1
13804,TRAIN,DR5,MJRG0,SX106.WAV,TRAIN/DR5/MJRG0/SX106.WAV,M,WHT,29.36,185.42
13809,TRAIN,DR5,MJRG0,SI736.WAV,TRAIN/DR5/MJRG0/SI736.WAV,M,WHT,29.36,185.42
13810,TRAIN,DR5,MJRG0,SX16.WAV,TRAIN/DR5/MJRG0/SX16.WAV,M,WHT,29.36,185.42
13816,TRAIN,DR5,MJRG0,SX376.WAV,TRAIN/DR5/MJRG0/SX376.WAV,M,WHT,29.36,185.42
13818,TRAIN,DR5,MJRG0,SA2.WAV,TRAIN/DR5/MJRG0/SA2.WAV,M,WHT,29.36,185.42
13824,TRAIN,DR5,MJRG0,SA1.WAV,TRAIN/DR5/MJRG0/SA1.WAV,M,WHT,29.36,185.42
13828,TRAIN,DR5,MJRG0,SX352.WAV,TRAIN/DR5/MJRG0/SX352.WAV,M,WHT,29.36,185.42
13829,TRAIN,DR5,MJRG0,SI1366.WAV,TRAIN/DR5/MJRG0/SI1366.WAV,M,WHT,29.36,185.42
13831,TRAIN,DR5,MJRG0,SI1996.WAV,TRAIN/DR5/MJRG0/SI1996.WAV,M,WHT,29.36,185.42
13842,TRAIN,DR5,MJRG0,SX286.WAV,TRAIN/DR5/MJRG0/SX286.WAV,M,WHT,29.36,185.42
13859,TRAIN,DR5,MDWH0,SX305.WAV,TRAIN/DR5/MDWH0/SX305.WAV,M,WHT,24.01,187.96
13866,TRAIN,DR5,MDWH0,SA2.WAV,TRAIN/DR5/MDWH0/SA2.WAV,M,WHT,24.01,187.96
13868,TRAIN,DR5,MDWH0,SI1168.WAV,TRAIN/DR5/MDWH0/SI1168.WAV,M,WHT,24.01,187.96
13869,TRAIN,DR5,MDWH0,SX215.WAV,TRAIN/DR5/MDWH0/SX215.WAV,M,WHT,24.01,187.96
13872,TRAIN,DR5,MDWH0,SA1.WAV,TRAIN/DR5/MDWH0/SA1.WAV,M,WHT,24.01,187.96
13878,TRAIN,DR5,MDWH0,SX395.WAV,TRAIN/DR5/MDWH0/SX395.WAV,M,WHT,24.01,187.96
13887,TRAIN,DR5,MDWH0,SI1925.WAV,TRAIN/DR5/MDWH0/SI1925.WAV,M,WHT,24.01,187.96
13889,TRAIN,DR5,MDWH0,SX125.WAV,TRAIN/DR5/MDWH0/SX125.WAV,M,WHT,24.01,187.96
13893,TRAIN,DR5,MDWH0,SI665.WAV,TRAIN/DR5/MDWH0/SI665.WAV,M,WHT,24.01,187.96
13896,TRAIN,DR5,MDWH0,SX35.WAV,TRAIN/DR5/MDWH0/SX35.WAV,M,WHT,24.01,187.96
13904,TRAIN,DR5,FCDR1,SX106.WAV,TRAIN/DR5/FCDR1/SX106.WAV,F,BLK,23.27,172.72
13909,TRAIN,DR5,FCDR1,SX16.WAV,TRAIN/DR5/FCDR1/SX16.WAV,F,BLK,23.27,172.72
13911,TRAIN,DR5,FCDR1,SI1186.WAV,TRAIN/DR5/FCDR1/SI1186.WAV,F,BLK,23.27,172.72
13912,TRAIN,DR5,FCDR1,SX376.WAV,TRAIN/DR5/FCDR1/SX376.WAV,F,BLK,23.27,172.72
13916,TRAIN,DR5,FCDR1,SA2.WAV,TRAIN/DR5/FCDR1/SA2.WAV,F,BLK,23.27,172.72
13921,TRAIN,DR5,FCDR1,SI556.WAV,TRAIN/DR5/FCDR1/SI556.WAV,F,BLK,23.27,172.72
13923,TRAIN,DR5,FCDR1,SA1.WAV,TRAIN/DR5/FCDR1/SA1.WAV,F,BLK,23.27,172.72
13924,TRAIN,DR5,FCDR1,SI1816.WAV,TRAIN/DR5/FCDR1/SI1816.WAV,F,BLK,23.27,172.72
13929,TRAIN,DR5,FCDR1,SX196.WAV,TRAIN/DR5/FCDR1/SX196.WAV,F,BLK,23.27,172.72
13944,TRAIN,DR5,FCDR1,SX286.WAV,TRAIN/DR5/FCDR1/SX286.WAV,F,BLK,23.27,172.72
13965,TRAIN,DR5,MRVG0,SA2.WAV,TRAIN/DR5/MRVG0/SA2.WAV,M,WHT,31.78,182.88
13966,TRAIN,DR5,MRVG0,SI1140.WAV,TRAIN/DR5/MRVG0/SI1140.WAV,M,WHT,31.78,182.88
13968,TRAIN,DR5,MRVG0,SX60.WAV,TRAIN/DR5/MRVG0/SX60.WAV,M,WHT,31.78,182.88
13970,TRAIN,DR5,MRVG0,SA1.WAV,TRAIN/DR5/MRVG0/SA1.WAV,M,WHT,31.78,182.88
13976,TRAIN,DR5,MRVG0,SX150.WAV,TRAIN/DR5/MRVG0/SX150.WAV,M,WHT,31.78,182.88
13977,TRAIN,DR5,MRVG0,SX420.WAV,TRAIN/DR5/MRVG0/SX420.WAV,M,WHT,31.78,182.88
13988,TRAIN,DR5,MRVG0,SI1770.WAV,TRAIN/DR5/MRVG0/SI1770.WAV,M,WHT,31.78,182.88
13992,TRAIN,DR5,MRVG0,SI510.WAV,TRAIN/DR5/MRVG0/SI510.WAV,M,WHT,31.78,182.88
13996,TRAIN,DR5,MRVG0,SX330.WAV,TRAIN/DR5/MRVG0/SX330.WAV,M,WHT,31.78,182.88
13998,TRAIN,DR5,MRVG0,SX240.WAV,TRAIN/DR5/MRVG0/SX240.WAV,M,WHT,31.78,182.88
14005,TRAIN,DR5,MCLM0,SX106.WAV,TRAIN/DR5/MCLM0/SX106.WAV,M,WHT,40.28,190.5
14009,TRAIN,DR5,MCLM0,SI1456.WAV,TRAIN/DR5/MCLM0/SI1456.WAV,M,WHT,40.28,190.5
14012,TRAIN,DR5,MCLM0,SX16.WAV,TRAIN/DR5/MCLM0/SX16.WAV,M,WHT,40.28,190.5
14014,TRAIN,DR5,MCLM0,SX376.WAV,TRAIN/DR5/MCLM0/SX376.WAV,M,WHT,40.28,190.5
14018,TRAIN,DR5,MCLM0,SA2.WAV,TRAIN/DR5/MCLM0/SA2.WAV,M,WHT,40.28,190.5
14026,TRAIN,DR5,MCLM0,SA1.WAV,TRAIN/DR5/MCLM0/SA1.WAV,M,WHT,40.28,190.5
14027,TRAIN,DR5,MCLM0,SX196.WAV,TRAIN/DR5/MCLM0/SX196.WAV,M,WHT,40.28,190.5
14031,TRAIN,DR5,MCLM0,SI2086.WAV,TRAIN/DR5/MCLM0/SI2086.WAV,M,WHT,40.28,190.5
14037,TRAIN,DR5,MCLM0,SI826.WAV,TRAIN/DR5/MCLM0/SI826.WAV,M,WHT,40.28,190.5
14042,TRAIN,DR5,MCLM0,SX286.WAV,TRAIN/DR5/MCLM0/SX286.WAV,M,WHT,40.28,190.5
14057,TRAIN,DR5,MDAS0,SX276.WAV,TRAIN/DR5/MDAS0/SX276.WAV,M,WHT,24.58,185.42
14061,TRAIN,DR5,MDAS0,SX6.WAV,TRAIN/DR5/MDAS0/SX6.WAV,M,WHT,24.58,185.42
14066,TRAIN,DR5,MDAS0,SA2.WAV,TRAIN/DR5/MDAS0/SA2.WAV,M,WHT,24.58,185.42
14067,TRAIN,DR5,MDAS0,SI636.WAV,TRAIN/DR5/MDAS0/SI636.WAV,M,WHT,24.58,185.42
14071,TRAIN,DR5,MDAS0,SA1.WAV,TRAIN/DR5/MDAS0/SA1.WAV,M,WHT,24.58,185.42
14079,TRAIN,DR5,MDAS0,SX186.WAV,TRAIN/DR5/MDAS0/SX186.WAV,M,WHT,24.58,185.42
14089,TRAIN,DR5,MDAS0,SX96.WAV,TRAIN/DR5/MDAS0/SX96.WAV,M,WHT,24.58,185.42
14092,TRAIN,DR5,MDAS0,SI1266.WAV,TRAIN/DR5/MDAS0/SI1266.WAV,M,WHT,24.58,185.42
14095,TRAIN,DR5,MDAS0,SX21.WAV,TRAIN/DR5/MDAS0/SX21.WAV,M,WHT,24.58,185.42
14098,TRAIN,DR5,MDAS0,SI1896.WAV,TRAIN/DR5/MDAS0/SI1896.WAV,M,WHT,24.58,185.42
14103,TRAIN,DR5,MFER0,SI862.WAV,TRAIN/DR5/MFER0/SI862.WAV,M,WHT,29.73,190.5
14107,TRAIN,DR5,MFER0,SI1492.WAV,TRAIN/DR5/MFER0/SI1492.WAV,M,WHT,29.73,190.5
14118,TRAIN,DR5,MFER0,SA2.WAV,TRAIN/DR5/MFER0/SA2.WAV,M,WHT,29.73,190.5
14122,TRAIN,DR5,MFER0,SA1.WAV,TRAIN/DR5/MFER0/SA1.WAV,M,WHT,29.73,190.5
14124,TRAIN,DR5,MFER0,SX412.WAV,TRAIN/DR5/MFER0/SX412.WAV,M,WHT,29.73,190.5
14127,TRAIN,DR5,MFER0,SI2122.WAV,TRAIN/DR5/MFER0/SI2122.WAV,M,WHT,29.73,190.5
14128,TRAIN,DR5,MFER0,SX232.WAV,TRAIN/DR5/MFER0/SX232.WAV,M,WHT,29.73,190.5
14129,TRAIN,DR5,MFER0,SX52.WAV,TRAIN/DR5/MFER0/SX52.WAV,M,WHT,29.73,190.5
14135,TRAIN,DR5,MFER0,SX142.WAV,TRAIN/DR5/MFER0/SX142.WAV,M,WHT,29.73,190.5
14150,TRAIN,DR5,MFER0,SX322.WAV,TRAIN/DR5/MFER0/SX322.WAV,M,WHT,29.73,190.5
14155,TRAIN,DR5,MBGT0,SX261.WAV,TRAIN/DR5/MBGT0/SX261.WAV,M,WHT,27.92,177.8
14164,TRAIN,DR5,MBGT0,SX171.WAV,TRAIN/DR5/MBGT0/SX171.WAV,M,WHT,27.92,177.8
14167,TRAIN,DR5,MBGT0,SA2.WAV,TRAIN/DR5/MBGT0/SA2.WAV,M,WHT,27.92,177.8
14171,TRAIN,DR5,MBGT0,SA1.WAV,TRAIN/DR5/MBGT0/SA1.WAV,M,WHT,27.92,177.8
14172,TRAIN,DR5,MBGT0,SI1341.WAV,TRAIN/DR5/MBGT0/SI1341.WAV,M,WHT,27.92,177.8
14173,TRAIN,DR5,MBGT0,SX351.WAV,TRAIN/DR5/MBGT0/SX351.WAV,M,WHT,27.92,177.8
14178,TRAIN,DR5,MBGT0,SX81.WAV,TRAIN/DR5/MBGT0/SX81.WAV,M,WHT,27.92,177.8
14189,TRAIN,DR5,MBGT0,SX441.WAV,TRAIN/DR5/MBGT0/SX441.WAV,M,WHT,27.92,177.8
14190,TRAIN,DR5,MBGT0,SI711.WAV,TRAIN/DR5/MBGT0/SI711.WAV,M,WHT,27.92,177.8
14199,TRAIN,DR5,MBGT0,SI1841.WAV,TRAIN/DR5/MBGT0/SI1841.WAV,M,WHT,27.92,177.8
14201,TRAIN,DR5,FSMS1,SI874.WAV,TRAIN/DR5/FSMS1/SI874.WAV,F,WHT,24.75,152.4
14211,TRAIN,DR5,FSMS1,SX64.WAV,TRAIN/DR5/FSMS1/SX64.WAV,F,WHT,24.75,152.4
14221,TRAIN,DR5,FSMS1,SA2.WAV,TRAIN/DR5/FSMS1/SA2.WAV,F,WHT,24.75,152.4
14224,TRAIN,DR5,FSMS1,SA1.WAV,TRAIN/DR5/FSMS1/SA1.WAV,F,WHT,24.75,152.4
